user_id,page,session_duration,traffic_source,bounce,entry_page,exit_page
658,Checkout,379,Organic,0,Contact,Checkout
659,Checkout,527,Referral,1,Contact,Products
660,Checkout,345,Organic,1,Products,Blog
661,Products,390,Organic,0,Blog,Checkout
662,Blog,230,Organic,1,Home,Products
663,Blog,593,Social,1,Products,Home
664,Home,68,Social,0,Contact,Products
665,Products,197,Direct,0,Products,Home
666,Checkout,540,Referral,1,Home,Products
667,Contact,314,Direct,0,Home,Blog
668,Home,352,Social,0,Contact,Blog
669,Blog,200,Organic,0,Home,Contact
670,Home,530,Referral,0,Products,Products
671,Products,106,Social,1,Products,Blog
672,Home,141,Organic,1,Home,Blog
673,Blog,21,Direct,0,Products,Blog
674,Blog,147,Referral,1,Checkout,Checkout
675,Products,592,Social,1,Checkout,Home
676,Blog,16,Referral,1,Products,Home
677,Checkout,32,Direct,1,Checkout,Products
678,Contact,249,Organic,0,Home,Home
679,Contact,165,Organic,0,Products,Blog
680,Contact,562,Referral,1,Contact,Checkout
681,Home,373,Social,0,Home,Checkout
682,Blog,292,Direct,1,Products,Blog
683,Contact,587,Organic,0,Home,Products
684,Home,204,Organic,1,Products,Home
685,Home,245,Direct,0,Home,Contact
686,Home,124,Social,1,Blog,Contact
687,Blog,577,Social,1,Blog,Contact
688,Contact,574,Referral,1,Checkout,Checkout
689,Products,108,Social,0,Products,Checkout
690,Home,199,Referral,0,Contact,Products
691,Checkout,400,Social,1,Checkout,Contact
692,Blog,580,Referral,0,Products,Contact
693,Contact,382,Organic,1,Products,Products
694,Checkout,66,Direct,0,Blog,Checkout
695,Products,471,Social,1,Contact,Blog
696,Home,461,Referral,0,Blog,Contact
697,Home,82,Direct,1,Home,Checkout
698,Products,290,Direct,1,Blog,Contact
699,Blog,89,Social,0,Home,Contact
700,Contact,86,Direct,1,Home,Contact
701,Checkout,92,Organic,0,Home,Products
702,Checkout,459,Social,1,Blog,Products
703,Checkout,489,Social,1,Checkout,Home
704,Contact,191,Organic,1,Contact,Blog
705,Contact,525,Social,1,Home,Contact
706,Home,12,Direct,1,Products,Contact
707,Blog,398,Social,0,Home,Home
708,Products,40,Referral,0,Products,Home
709,Contact,296,Direct,1,Home,Home
710,Checkout,459,Organic,1,Checkout,Blog
711,Blog,21,Social,1,Checkout,Checkout
712,Blog,238,Direct,1,Products,Contact
713,Contact,169,Social,1,Contact,Checkout
714,Checkout,298,Organic,0,Blog,Blog
715,Products,284,Referral,0,Checkout,Checkout
716,Products,595,Social,1,Contact,Products
717,Home,530,Social,0,Checkout,Home
718,Home,51,Referral,1,Products,Contact
719,Contact,237,Social,0,Contact,Contact
720,Contact,121,Social,0,Home,Contact
721,Products,599,Social,0,Contact,Contact
722,Blog,68,Organic,0,Home,Blog
723,Home,52,Referral,1,Blog,Contact
724,Contact,323,Direct,1,Checkout,Contact
725,Checkout,260,Organic,1,Home,Home
726,Checkout,156,Social,1,Checkout,Products
727,Products,309,Social,0,Checkout,Blog
728,Contact,277,Direct,1,Checkout,Products
729,Home,142,Social,0,Checkout,Products
730,Blog,564,Social,0,Blog,Contact
731,Home,219,Social,1,Checkout,Checkout
732,Home,136,Referral,0,Home,Blog
733,Checkout,258,Organic,1,Home,Home
734,Blog,595,Referral,0,Blog,Blog
735,Home,519,Direct,1,Checkout,Blog
736,Blog,584,Referral,0,Contact,Blog
737,Products,174,Organic,1,Home,Contact
738,Blog,153,Organic,1,Blog,Checkout
739,Home,240,Social,1,Checkout,Blog
740,Checkout,304,Social,1,Contact,Blog
741,Products,342,Organic,1,Products,Checkout
742,Checkout,548,Social,0,Contact,Products
743,Home,559,Direct,0,Home,Checkout
744,Checkout,586,Direct,0,Blog,Blog
745,Home,116,Direct,0,Products,Products
746,Blog,26,Direct,1,Home,Products
747,Blog,589,Referral,1,Contact,Blog
748,Products,246,Referral,1,Checkout,Home
749,Checkout,75,Organic,1,Contact,Contact
750,Blog,551,Social,1,Home,Home
751,Checkout,527,Referral,0,Blog,Checkout
752,Contact,365,Direct,0,Blog,Blog
753,Blog,238,Referral,0,Home,Products
754,Home,151,Direct,0,Blog,Products
755,Home,322,Referral,0,Contact,Blog
756,Home,513,Social,1,Blog,Products
757,Checkout,266,Social,1,Blog,Contact
758,Blog,193,Social,1,Contact,Checkout
759,Home,388,Organic,1,Blog,Contact
760,Products,406,Direct,1,Blog,Contact
761,Contact,170,Social,0,Contact,Blog
762,Home,220,Social,0,Blog,Products
763,Home,86,Social,0,Contact,Home
764,Contact,162,Referral,1,Blog,Products
765,Blog,138,Organic,1,Home,Home
766,Blog,157,Direct,1,Home,Contact
767,Contact,128,Direct,1,Checkout,Checkout
768,Checkout,519,Social,1,Products,Contact
769,Products,165,Organic,0,Blog,Checkout
770,Home,334,Referral,0,Checkout,Products
771,Contact,355,Social,1,Home,Blog
772,Checkout,577,Organic,0,Blog,Blog
773,Contact,427,Referral,0,Blog,Products
774,Blog,514,Direct,1,Contact,Contact
775,Home,375,Referral,1,Blog,Blog
776,Products,273,Referral,1,Contact,Contact
777,Blog,262,Direct,0,Contact,Blog
778,Checkout,49,Direct,0,Checkout,Products
779,Contact,43,Direct,0,Products,Products
780,Blog,419,Direct,1,Blog,Blog
781,Contact,182,Direct,1,Checkout,Home
782,Checkout,473,Direct,0,Contact,Contact
783,Checkout,205,Direct,0,Blog,Home
784,Blog,310,Social,1,Contact,Home
785,Home,571,Organic,1,Products,Checkout
786,Contact,414,Referral,0,Products,Products
787,Checkout,332,Referral,0,Products,Checkout
788,Blog,227,Direct,0,Products,Checkout
789,Blog,246,Direct,1,Contact,Products
790,Home,227,Organic,1,Contact,Contact
791,Products,75,Referral,0,Contact,Home
792,Home,40,Social,0,Home,Blog
793,Products,400,Direct,1,Checkout,Blog
794,Checkout,161,Organic,1,Home,Checkout
795,Products,124,Referral,1,Checkout,Checkout
796,Checkout,388,Social,0,Checkout,Checkout
797,Home,584,Direct,1,Blog,Contact
798,Home,67,Social,1,Checkout,Blog
799,Products,359,Referral,1,Blog,Contact
800,Products,544,Referral,1,Products,Checkout
801,Checkout,138,Social,1,Checkout,Contact
802,Products,86,Direct,0,Blog,Products
803,Checkout,25,Direct,0,Checkout,Home
804,Contact,486,Organic,1,Blog,Products
805,Contact,411,Organic,1,Contact,Blog
806,Contact,472,Direct,0,Products,Blog
807,Checkout,118,Social,1,Blog,Checkout
808,Checkout,467,Organic,0,Checkout,Home
809,Products,45,Direct,0,Blog,Products
810,Contact,585,Social,1,Home,Checkout
811,Products,436,Organic,1,Products,Blog
812,Blog,284,Referral,1,Products,Products
813,Products,425,Social,1,Blog,Products
814,Checkout,509,Direct,1,Home,Products
815,Contact,264,Referral,0,Products,Home
816,Home,452,Referral,1,Blog,Home
817,Home,329,Referral,1,Products,Home
818,Home,440,Direct,0,Blog,Contact
819,Checkout,435,Organic,1,Contact,Home
820,Contact,227,Organic,1,Contact,Contact
821,Contact,268,Referral,1,Checkout,Products
822,Blog,442,Referral,0,Contact,Home
823,Checkout,280,Social,1,Blog,Products
824,Blog,397,Referral,0,Checkout,Blog
825,Home,428,Organic,0,Blog,Home
826,Contact,340,Direct,0,Checkout,Blog
827,Checkout,248,Referral,0,Home,Home
828,Blog,567,Social,0,Home,Blog
829,Products,396,Organic,0,Checkout,Blog
830,Home,552,Direct,1,Blog,Products
831,Home,418,Organic,1,Contact,Contact
832,Home,66,Direct,1,Blog,Blog
833,Blog,328,Social,0,Products,Contact
834,Contact,390,Direct,0,Blog,Checkout
835,Blog,300,Social,0,Blog,Contact
836,Products,279,Direct,1,Blog,Home
837,Checkout,164,Direct,1,Contact,Blog
838,Products,284,Organic,1,Checkout,Products
839,Blog,554,Direct,0,Home,Home
840,Home,555,Referral,1,Home,Home
841,Home,511,Direct,1,Contact,Products
842,Contact,448,Direct,0,Checkout,Blog
843,Home,240,Referral,1,Checkout,Blog
844,Contact,72,Direct,1,Home,Blog
845,Products,77,Direct,1,Products,Home
846,Home,121,Social,1,Checkout,Checkout
847,Products,40,Organic,1,Products,Home
848,Products,348,Organic,1,Blog,Contact
849,Blog,24,Organic,1,Home,Products
850,Blog,594,Referral,0,Blog,Blog
851,Contact,375,Social,1,Checkout,Checkout
852,Home,99,Referral,0,Products,Home
853,Checkout,351,Social,1,Products,Home
854,Products,119,Referral,1,Checkout,Home
855,Checkout,437,Social,0,Products,Contact
856,Home,444,Organic,1,Contact,Products
857,Contact,106,Organic,0,Blog,Products
858,Blog,453,Social,0,Products,Home
859,Products,542,Organic,0,Products,Contact
860,Checkout,37,Direct,1,Blog,Blog
861,Home,228,Referral,1,Products,Checkout
862,Blog,95,Social,1,Home,Products
863,Blog,324,Referral,0,Blog,Checkout
864,Blog,53,Organic,0,Checkout,Checkout
865,Checkout,255,Direct,0,Contact,Home
866,Blog,509,Organic,1,Home,Home
867,Contact,156,Organic,1,Checkout,Products
868,Contact,148,Direct,1,Blog,Home
869,Checkout,469,Social,0,Blog,Home
870,Contact,249,Organic,1,Home,Products
871,Checkout,547,Referral,1,Products,Blog
872,Blog,77,Referral,0,Blog,Home
873,Products,127,Organic,1,Checkout,Products
874,Blog,248,Referral,0,Contact,Blog
875,Products,96,Referral,0,Contact,Products
876,Blog,583,Social,1,Checkout,Blog
877,Blog,259,Social,0,Checkout,Checkout
878,Products,453,Social,0,Checkout,Contact
879,Contact,225,Organic,0,Contact,Contact
880,Checkout,103,Organic,0,Checkout,Products
881,Checkout,447,Direct,1,Home,Contact
882,Checkout,338,Organic,1,Home,Blog
883,Products,483,Direct,0,Products,Contact
884,Checkout,122,Direct,0,Home,Contact
885,Blog,588,Organic,0,Checkout,Home
886,Home,412,Referral,0,Home,Checkout
887,Checkout,313,Social,0,Checkout,Checkout
888,Checkout,442,Social,1,Checkout,Home
889,Checkout,328,Organic,1,Home,Blog
890,Contact,125,Direct,0,Blog,Products
891,Checkout,38,Referral,0,Checkout,Products
892,Checkout,143,Direct,1,Home,Home
893,Checkout,72,Social,1,Blog,Blog
894,Contact,542,Direct,1,Products,Checkout
895,Contact,543,Referral,0,Products,Home
896,Blog,26,Direct,0,Contact,Contact
897,Checkout,362,Referral,0,Products,Contact
898,Blog,208,Social,1,Contact,Blog
899,Products,241,Social,0,Checkout,Products
900,Blog,159,Organic,0,Blog,Checkout
901,Blog,465,Direct,0,Checkout,Products
902,Home,51,Referral,0,Home,Checkout
903,Contact,340,Referral,1,Checkout,Blog
904,Home,106,Direct,1,Home,Blog
905,Blog,398,Direct,0,Blog,Home
906,Checkout,162,Referral,0,Blog,Products
907,Products,208,Referral,0,Home,Contact
908,Checkout,416,Social,0,Home,Contact
909,Products,71,Organic,0,Home,Home
910,Products,70,Referral,1,Blog,Products
911,Home,267,Referral,0,Home,Checkout
912,Checkout,262,Organic,1,Home,Blog
913,Products,129,Direct,0,Contact,Products
914,Home,152,Referral,0,Blog,Home
915,Checkout,333,Referral,0,Products,Blog
916,Blog,34,Direct,0,Products,Blog
917,Checkout,125,Referral,0,Contact,Blog
918,Contact,535,Organic,1,Checkout,Home
919,Blog,154,Social,1,Products,Checkout
920,Checkout,112,Organic,0,Products,Home
921,Products,201,Social,0,Home,Blog
922,Blog,398,Referral,1,Checkout,Blog
923,Checkout,430,Organic,0,Blog,Home
924,Contact,209,Referral,0,Blog,Checkout
925,Contact,395,Referral,0,Home,Checkout
926,Checkout,481,Direct,1,Blog,Home
927,Blog,265,Referral,1,Contact,Contact
928,Blog,149,Referral,0,Products,Contact
929,Contact,129,Social,0,Blog,Contact
930,Blog,255,Social,0,Products,Checkout
931,Home,373,Organic,0,Products,Blog
932,Checkout,296,Referral,0,Checkout,Home
933,Contact,10,Direct,1,Contact,Home
934,Checkout,97,Organic,0,Contact,Contact
935,Contact,24,Organic,1,Contact,Blog
936,Home,279,Organic,1,Home,Home
937,Blog,309,Referral,1,Products,Contact
938,Checkout,38,Direct,1,Home,Home
939,Contact,87,Direct,1,Contact,Home
940,Blog,597,Organic,1,Products,Checkout
941,Blog,368,Social,0,Checkout,Contact
942,Contact,454,Organic,1,Contact,Products
943,Blog,497,Organic,0,Blog,Blog
944,Products,353,Direct,1,Checkout,Products
945,Blog,441,Organic,0,Products,Blog
946,Products,222,Social,0,Home,Products
947,Blog,273,Direct,0,Home,Home
948,Checkout,96,Social,1,Contact,Blog
949,Blog,195,Organic,0,Products,Products
950,Products,334,Social,0,Products,Checkout
951,Blog,297,Organic,0,Products,Products
952,Home,445,Organic,1,Contact,Contact
953,Home,591,Social,1,Checkout,Home
954,Contact,374,Organic,0,Home,Products
955,Contact,180,Direct,0,Blog,Checkout
956,Blog,42,Referral,0,Blog,Blog
957,Home,112,Social,1,Checkout,Home
958,Home,302,Social,1,Products,Products
959,Home,244,Organic,1,Contact,Home
960,Contact,339,Social,0,Products,Products
961,Checkout,563,Social,1,Products,Contact
962,Contact,276,Referral,0,Contact,Home
963,Contact,382,Organic,0,Checkout,Home
964,Checkout,554,Referral,0,Blog,Contact
965,Contact,424,Referral,1,Products,Blog
966,Blog,431,Organic,0,Products,Products
967,Products,385,Social,0,Checkout,Checkout
968,Home,521,Social,0,Contact,Checkout
969,Products,538,Organic,0,Contact,Home
970,Checkout,132,Direct,0,Checkout,Home
971,Checkout,414,Organic,1,Home,Contact
972,Blog,592,Organic,1,Products,Checkout
973,Contact,243,Referral,0,Home,Contact
974,Home,76,Social,0,Blog,Products
975,Blog,531,Organic,0,Checkout,Contact
976,Home,251,Referral,0,Contact,Products
977,Products,92,Referral,0,Checkout,Home
978,Checkout,547,Social,0,Checkout,Blog
979,Contact,98,Social,0,Products,Contact
980,Home,460,Referral,0,Products,Checkout
981,Contact,48,Organic,1,Checkout,Checkout
982,Home,92,Organic,1,Products,Products
983,Checkout,117,Organic,0,Contact,Checkout
984,Checkout,68,Organic,1,Products,Blog
985,Products,370,Organic,1,Products,Products
986,Contact,548,Direct,1,Contact,Products
987,Checkout,476,Direct,0,Checkout,Checkout
988,Products,394,Organic,1,Home,Home
989,Home,41,Direct,0,Products,Products
990,Contact,508,Direct,0,Checkout,Checkout
991,Blog,224,Social,0,Home,Contact
992,Blog,492,Direct,1,Blog,Contact
993,Blog,560,Organic,0,Contact,Contact
994,Checkout,97,Social,0,Home,Contact
995,Checkout,396,Direct,0,Home,Products
996,Home,426,Referral,0,Products,Products
997,Checkout,350,Referral,0,Home,Products
998,Checkout,88,Referral,0,Blog,Contact
999,Checkout,339,Referral,0,Checkout,Home
1000,Blog,511,Organic,0,Checkout,Home
